Project_ID,MP_Name,State,Constituency,Allocated_Ceiling,Work_Type,Vendor,Sanctioned_Amount,Bill_Amount,UC_Amount,Cumulative_Sanctioned,Days_to_Completion,Is_Overrun,Is_Duplicate,Is_Delayed,Has_Doc_Mismatch,Duplicate_Group_ID,Ceiling_Breach,Doc_Amount_Gap_Pct,Vendor_Is_Suspect,Model_Risk_Prob,Risk_Score,Risk_Level,Amount_Ratio
MPLAD-1108,ALFRED KANNGAM S ARTHUR OUTER,Manipur,MANIPUR(ST),147000000.0,Health Sub-Centre,Vendor_007,9572838.65,9572838.65,9702304.39,15394899.93,238,1,0,0,0,,0,1.4,0,0.9848757585884669,0.985,High,2.28
MPLAD-1109,Alok Kumar Suman GOPALGANJ,Bihar,(SC),147000000.0,Community Hall,Vendor_021,1130692.78,1130692.78,1119175.5,1130692.78,120,0,0,0,0,,0,1.0,0,0.00012125776746447676,0.0,Low,0.4
MPLAD-1110,Alok Kumar Suman GOPALGANJ,Bihar,(SC),147000000.0,Health Sub-Centre,Vendor_022,5271740.0,5271740.0,5306253.28,6402432.78,172,0,0,0,0,,0,0.7,1,0.006737805397110432,0.4,Medium,1.26
MPLAD-1111,Alok Kumar Suman GOPALGANJ,Bihar,(SC),147000000.0,Solar Street Lighting,Vendor_020,622606.58,622606.58,793257.79,7025039.36,172,0,0,0,1,,0,27.4,0,0.0005052193742182809,0.754,High,0.42
MPLAD-1112,Alok Kumar Suman GOPALGANJ,Bihar,(SC),147000000.0,Health Sub-Centre,Vendor_001,3575840.63,3575840.63,3602788.51,10600879.99,317,0,0,1,0,,0,0.8,0,0.0030154900240974367,0.003,Low,0.85
MPLAD-1113,Alok Kumar Suman GOPALGANJ,Bihar,(SC),147000000.0,Drinking Water Supply,Vendor_025,2988578.17,2988578.17,2950937.98,13589458.17,144,0,0,0,0,,0,1.3,0,0.02447819204796774,0.024,Low,1.36
MPLAD-1114,Alok Kumar Suman GOPALGANJ,Bihar,(SC),147000000.0,Solar Street Lighting,Vendor_016,1845810.34,1845810.34,1827327.73,15435268.51,257,0,0,0,0,,0,1.0,0,0.03365245193122526,0.034,Low,1.23
MPLAD-1115,Alok Kumar Suman GOPALGANJ,Bihar,(SC),147000000.0,Road Construction,Vendor_022,3160021.62,3160021.62,3167075.62,18595290.13,187,0,0,0,0,,0,0.2,1,0.000332309168391991,0.4,Medium,0.9
MPLAD-1116,ALOK SHARMA,Madhya Pradesh,BHOPAL,147000000.0,Drinking Water Supply,Vendor_022,2486021.0,2486021.0,2483456.84,2486021.0,144,0,0,0,0,,0,0.1,1,0.005962515554396724,0.4,Medium,1.13
MPLAD-1117,ALOK SHARMA,Madhya Pradesh,BHOPAL,147000000.0,Solar Street Lighting,Vendor_024,3978316.69,3978316.69,3917936.49,6464337.69,30,1,0,0,0,,0,1.5,0,0.6884995391943373,0.688,High,2.65
MPLAD-1118,ALOK SHARMA,Madhya Pradesh,BHOPAL,147000000.0,Drinking Water Supply,Vendor_024,176530.05,176530.05,178582.9,6640867.73,257,0,0,0,0,,0,1.2,0,6.813927534552037e-05,0.0,Low,0.08
MPLAD-1119,ALOK SHARMA,Madhya Pradesh,BHOPAL,147000000.0,Road Construction,Vendor_003,323296.54,323296.54,317105.67,6964164.28,223,0,0,0,0,,0,1.9,0,2.3950398918550365e-06,0.0,Low,0.09
MPLAD-1120,ALOK SHARMA,Madhya Pradesh,BHOPAL,147000000.0,Sports Infrastructure,Vendor_004,3640903.85,3640903.85,3626621.44,10605068.13,169,0,1,0,0,DUPGRP-1120,0,0.4,1,0.008123481693321893,1.0,High,1.21
MPLAD-1121,ALOK SHARMA,Madhya Pradesh,BHOPAL,147000000.0,Sports Infrastructure,Vendor_004,3635042.17,3635042.17,3601845.08,14240110.3,177,0,1,0,0,DUPGRP-1120,0,0.9,1,0.007672782986354204,1.0,High,1.21
MPLAD-1122,ALOK SHARMA,Madhya Pradesh,BHOPAL,147000000.0,Road Construction,Vendor_003,1481815.61,1481815.61,1469783.44,15721925.91,74,0,0,0,0,,0,0.8,0,9.101011787811832e-05,0.0,Low,0.42
MPLAD-1123,ALOK SHARMA,Madhya Pradesh,BHOPAL,147000000.0,Drinking Water Supply,Vendor_005,653057.36,653057.36,642331.83,16374983.27,107,0,0,0,0,,0,1.6,0,0.0001378891405626698,0.0,Low,0.3
MPLAD-1124,ALOK SHARMA,Madhya Pradesh,BHOPAL,147000000.0,Solar Street Lighting,Vendor_007,1621747.87,1621747.87,1604341.44,17996731.14,235,0,0,0,0,,0,1.1,0,0.016067591778909294,0.016,Low,1.08
MPLAD-1125,AMAR SHARADRAO KALE,Maharashtra,WARDHA,147000000.0,Health Sub-Centre,Vendor_009,4575919.24,4575919.24,4627093.48,4575919.24,327,0,0,1,0,,0,1.1,0,0.01382795598682259,0.014,Low,1.09
MPLAD-1126,AMAR SHARADRAO KALE,Maharashtra,WARDHA,147000000.0,Solar Street Lighting,Vendor_017,875412.47,875412.47,871779.23,5451331.71,214,0,0,0,0,,0,0.4,1,0.0016058459712764523,0.4,Medium,0.58
MPLAD-1127,AMAR SHARADRAO KALE,Maharashtra,WARDHA,147000000.0,Drinking Water Supply,Vendor_017,3988539.75,3988539.75,3981748.4,9439871.46,140,0,0,0,0,,0,0.2,1,0.3206371533187112,0.4,Medium,1.81
MPLAD-1128,AMAR SHARADRAO KALE,Maharashtra,WARDHA,147000000.0,School Building,Vendor_022,4093058.33,4093058.33,4101384.82,13532929.79,178,0,0,0,0,,0,0.2,1,4.9798286424376004e-05,0.4,Medium,0.82
MPLAD-1129,AMAR SHARADRAO KALE,Maharashtra,WARDHA,147000000.0,School Building,Vendor_016,4646814.92,4646814.92,4568029.26,18179744.7,186,0,0,0,0,,0,1.7,0,0.00017196577282565693,0.0,Low,0.93
MPLAD-1130,AMAR SHARADRAO KALE,Maharashtra,WARDHA,147000000.0,Road Construction,Vendor_008,7751926.03,7751926.03,7772308.01,25931670.74,241,1,0,0,0,,0,0.3,0,0.9639005866225507,0.964,High,2.21
MPLAD-1131,AMARSING TISSO Diphu,Assam,(ST),147000000.0,Road Construction,Vendor_009,4208785.8,4208785.8,4164793.89,4208785.8,246,0,0,0,0,,0,1.0,0,0.00785730366814629,0.008,Low,1.2
MPLAD-1132,AMARSING TISSO Diphu,Assam,(ST),147000000.0,Health Sub-Centre,Vendor_025,5996806.69,5996806.69,8134393.54,10205592.49,218,0,0,0,1,,0,35.6,0,0.06049073163124137,0.836,High,1.43
MPLAD-1133,AMARSING TISSO Diphu,Assam,(ST),147000000.0,Drinking Water Supply,Vendor_013,2383702.34,2383702.34,2336637.18,12589294.83,170,0,1,0,0,DUPGRP-1133,0,2.0,0,0.0035584944366602545,0.75,High,1.08
MPLAD-1134,AMARSING TISSO Diphu,Assam,(ST),147000000.0,Drinking Water Supply,Vendor_013,2343091.33,2343091.33,2348700.16,14932386.16,171,0,1,0,0,DUPGRP-1133,0,0.2,0,0.0031525453222385016,0.75,High,1.07
MPLAD-1135,AMARSING TISSO Diphu,Assam,(ST),147000000.0,Sports Infrastructure,Vendor_002,2609061.43,2609061.43,2622902.18,17541447.59,139,0,1,0,0,DUPGRP-1135,0,0.5,0,0.0007121023900489691,0.75,High,0.87
MPLAD-1136,AMARSING TISSO Diphu,Assam,(ST),147000000.0,Sports Infrastructure,Vendor_002,2699236.46,2699236.46,2664011.8,20240684.05,127,0,1,0,0,DUPGRP-1135,0,1.3,0,0.0010654121401582938,0.75,High,0.9
MPLAD-1137,AMARSING TISSO Diphu,Assam,(ST),147000000.0,Community Hall,Vendor_001,7126268.57,7126268.57,8328281.98,27366952.62,118,1,1,0,1,DUPGRP-1137,0,16.9,0,0.9833214177840538,1.0,High,2.55
MPLAD-1138,AMARSING TISSO Diphu,Assam,(ST),147000000.0,Community Hall,Vendor_015,7327180.7,7327180.7,7311341.77,34694133.32,131,0,1,0,0,DUPGRP-1137,0,0.2,0,0.9887527919227372,0.989,High,2.62
MPLAD-1139,AMARSING TISSO Diphu,Assam,(ST),147000000.0,School Building,Vendor_014,7348286.04,7348286.04,7478880.85,42042419.36,176,0,0,0,0,,0,1.8,0,0.08802796524341017,0.088,Low,1.47
MPLAD-1140,AMARSING TISSO Diphu,Assam,(ST),147000000.0,School Building,Vendor_002,5660021.68,5660021.68,5598905.59,47702441.04,149,0,0,0,0,,0,1.1,0,0.0018329171825458576,0.002,Low,1.13
MPLAD-1141,AMBICA G LAKSHMINARAYANA VALMIKI,Andhra Pradesh,ANANTAPUR,201899064.11,School Building,Vendor_019,5646260.37,5646260.37,5755566.92,5646260.37,194,0,0,0,0,,0,1.9,0,0.0017721708086059574,0.002,Low,1.13
MPLAD-1142,AMBICA G LAKSHMINARAYANA VALMIKI,Andhra Pradesh,ANANTAPUR,201899064.11,Road Construction,Vendor_024,4630599.81,4630599.81,4698087.7,10276860.17,231,0,0,0,0,,0,1.5,0,0.018549378267767546,0.019,Low,1.32
MPLAD-1143,AMBICA G LAKSHMINARAYANA VALMIKI,Andhra Pradesh,ANANTAPUR,201899064.11,School Building,Vendor_014,5404504.04,5404504.04,5300275.34,15681364.21,166,0,0,0,0,,0,1.9,0,0.0009526630534865858,0.001,Low,1.08
MPLAD-1144,AMBICA G LAKSHMINARAYANA VALMIKI,Andhra Pradesh,ANANTAPUR,201899064.11,Health Sub-Centre,Vendor_004,5823962.3,5823962.3,5765149.59,21505326.51,209,0,0,0,0,,0,1.0,1,0.03745143766931761,0.4,Medium,1.39
MPLAD-1145,AMBICA G LAKSHMINARAYANA VALMIKI,Andhra Pradesh,ANANTAPUR,201899064.11,Road Construction,Vendor_024,2611001.11,2611001.11,2661586.79,24116327.62,179,0,0,0,0,,0,1.9,0,8.691849849551613e-05,0.0,Low,0.75
MPLAD-1146,Amol Ramsing Kolhe,Maharashtra,SHIRUR,147000000.0,Health Sub-Centre,Vendor_013,8652001.78,8652001.78,8808654.46,8652001.78,34,1,0,0,0,,0,1.8,0,0.694075835649908,0.694,High,2.06
MPLAD-1147,Amol Ramsing Kolhe,Maharashtra,SHIRUR,147000000.0,Road Construction,Vendor_015,6539628.63,6539628.63,6570536.41,15191630.41,177,1,0,0,0,,0,0.5,0,0.6943299017514872,0.694,High,1.87
MPLAD-1148,Amol Ramsing Kolhe,Maharashtra,SHIRUR,147000000.0,Community Hall,Vendor_004,2856252.46,2856252.46,3568118.6,18047882.87,133,0,0,0,1,,0,24.9,1,0.0028432159253222204,1.0,High,1.02
MPLAD-1149,AMRARAM,Rajasthan,SIKAR,165691544.11,Solar Street Lighting,Vendor_017,1994441.37,1994441.37,1964462.52,1994441.37,217,0,0,0,0,,0,1.5,1,0.03898436872668172,0.4,Medium,1.33
MPLAD-1150,AMRARAM,Rajasthan,SIKAR,165691544.11,School Building,Vendor_020,13717970.19,13717970.19,13890720.65,15712411.55,201,1,0,0,0,,0,1.3,0,0.9988313483233936,0.999,High,2.74
MPLAD-1151,AMRARAM,Rajasthan,SIKAR,165691544.11,Sports Infrastructure,Vendor_009,5155884.91,5155884.91,5143223.54,20868296.46,250,0,0,0,0,,0,0.2,0,0.20757366328569882,0.208,Low,1.72
MPLAD-1152,AMRARAM,Rajasthan,SIKAR,165691544.11,Drinking Water Supply,Vendor_023,4318865.6,4318865.6,4361065.94,25187162.06,150,1,0,0,0,,0,1.0,0,0.5464069224801387,0.546,Medium,1.96
MPLAD-1153,AMRINDER SINGH RAJA WARRING,Punjab,LUDHIANA,147000000.0,Sports Infrastructure,Vendor_022,3505991.11,3505991.11,3445996.37,3505991.11,60,0,0,0,0,,0,1.7,1,0.023609880075359666,0.4,Medium,1.17
MPLAD-1154,AMRINDER SINGH RAJA WARRING,Punjab,LUDHIANA,147000000.0,Sports Infrastructure,Vendor_024,2663377.27,2663377.27,2646963.94,6169368.38,201,0,0,0,0,,0,0.6,0,0.0005888795817957575,0.001,Low,0.89
MPLAD-1155,AMRINDER SINGH RAJA WARRING,Punjab,LUDHIANA,147000000.0,Community Hall,Vendor_021,5594380.69,5594380.69,5618143.09,11763749.07,200,0,0,0,0,,0,0.4,0,0.4719589323477198,0.472,Medium,2.0
MPLAD-1156,AMRINDER SINGH RAJA WARRING,Punjab,LUDHIANA,147000000.0,Sports Infrastructure,Vendor_012,1367047.72,1367047.72,1365178.3,13130796.79,145,0,0,0,0,,0,0.1,0,3.6714923023039993e-05,0.0,Low,0.46
MPLAD-1157,AMRINDER SINGH RAJA WARRING,Punjab,LUDHIANA,147000000.0,Health Sub-Centre,Vendor_012,4722113.16,4722113.16,4724495.97,17852909.94,138,0,0,0,0,,0,0.1,0,0.001560974314330237,0.002,Low,1.12
MPLAD-1158,AMRINDER SINGH RAJA WARRING,Punjab,LUDHIANA,147000000.0,Health Sub-Centre,Vendor_024,2054361.43,2054361.43,2067724.74,19907271.37,176,0,0,0,0,,0,0.7,0,7.75093554273933e-06,0.0,Low,0.49
MPLAD-1159,AMRINDER SINGH RAJA WARRING,Punjab,LUDHIANA,147000000.0,Sports Infrastructure,Vendor_001,3374280.06,3374280.06,3324458.63,23281551.43,174,0,0,0,0,,0,1.5,0,0.003855667840952178,0.004,Low,1.12
MPLAD-1160,ANAND BHADAURIYA,Uttar Pradesh,DHAURAHRA,147000000.0,Sports Infrastructure,Vendor_001,3076821.89,3076821.89,3087638.07,3076821.89,103,0,0,0,0,,0,0.4,0,0.0040921835963349095,0.004,Low,1.03
MPLAD-1161,ANAND BHADAURIYA,Uttar Pradesh,DHAURAHRA,147000000.0,Community Hall,Vendor_005,2486213.08,2486213.08,2514236.71,5563034.97,159,0,1,0,0,DUPGRP-1161,0,1.1,0,0.0007167034041163919,0.75,High,0.89
MPLAD-1162,ANAND BHADAURIYA,Uttar Pradesh,DHAURAHRA,147000000.0,Community Hall,Vendor_005,2527063.67,2527063.67,2564289.47,8090098.64,158,0,1,0,0,DUPGRP-1161,0,1.5,0,0.0008000998627501172,0.75,High,0.9
MPLAD-1163,ANAND BHADAURIYA,Uttar Pradesh,DHAURAHRA,147000000.0,Community Hall,Vendor_003,2510539.18,2510539.18,2554109.59,10600637.81,152,0,1,0,0,DUPGRP-1163,0,1.7,0,0.0008631125013204131,0.75,High,0.9
MPLAD-1164,ANAND BHADAURIYA,Uttar Pradesh,DHAURAHRA,147000000.0,Community Hall,Vendor_003,2473615.39,2473615.39,2492237.55,13074253.21,150,0,1,0,0,DUPGRP-1163,0,0.8,0,0.0008270742187602027,0.75,High,0.88
MPLAD-1165,ANAND BHADAURIYA,Uttar Pradesh,DHAURAHRA,147000000.0,Community Hall,Vendor_015,2925408.33,2925408.33,2906996.22,15999661.54,207,0,0,0,0,,0,0.6,0,0.0012845850589453753,0.001,Low,1.04
MPLAD-1166,ANAND BHADAURIYA,Uttar Pradesh,DHAURAHRA,147000000.0,Solar Street Lighting,Vendor_001,1030766.04,1030766.04,1016589.46,17030427.59,218,0,0,0,0,,0,1.4,0,0.002591971108420153,0.003,Low,0.69
MPLAD-1167,ANAND BHADAURIYA,Uttar Pradesh,DHAURAHRA,147000000.0,Solar Street Lighting,Vendor_010,1773607.97,1773607.97,2147904.56,18804035.56,124,0,0,0,1,,0,21.1,0,0.010924121089823765,0.691,High,1.18
MPLAD-1168,ANAND BHADAURIYA,Uttar Pradesh,DHAURAHRA,147000000.0,Drinking Water Supply,Vendor_001,1840863.34,1840863.34,1873326.99,20644898.89,184,0,0,0,0,,0,1.8,0,0.0007435020115212702,0.001,Low,0.84
MPLAD-1169,ANAND KUMAR,Uttar Pradesh,BAHRAICH(SC),147000000.0,Health Sub-Centre,Vendor_009,1793777.53,1793777.53,1829175.0,1793777.53,236,0,0,0,0,,0,2.0,0,1.918946582004474e-05,0.0,Low,0.43
MPLAD-1170,ANAND KUMAR,Uttar Pradesh,BAHRAICH(SC),147000000.0,Health Sub-Centre,Vendor_014,6297824.65,6297824.65,6282249.46,8091602.18,207,0,0,0,0,,0,0.2,0,0.10172442939281912,0.102,Low,1.5
MPLAD-1171,ANAND KUMAR,Uttar Pradesh,BAHRAICH(SC),147000000.0,Drinking Water Supply,Vendor_017,1961949.2,1961949.2,1948480.9,10053551.38,262,0,0,0,0,,0,0.7,1,0.004038833855035605,0.4,Medium,0.89
MPLAD-1172,ANAND KUMAR,Uttar Pradesh,BAHRAICH(SC),147000000.0,Road Construction,Vendor_017,5413406.08,5413406.08,5401370.87,15466957.46,129,0,0,0,0,,0,0.2,1,0.11508850913699589,0.4,Medium,1.55
MPLAD-1173,ANAND KUMAR,Uttar Pradesh,BAHRAICH(SC),147000000.0,Solar Street Lighting,Vendor_003,4121007.58,4121007.58,4195429.44,19587965.04,240,1,0,0,0,,0,1.8,0,0.9538951345475728,0.954,High,2.75
MPLAD-1174,ANAND KUMAR,Uttar Pradesh,BAHRAICH(SC),147000000.0,Drinking Water Supply,Vendor_015,1088342.03,1088342.03,1090493.21,20676307.06,81,0,0,0,0,,0,0.2,0,0.0007224827924739708,0.001,Low,0.49
MPLAD-1175,ANAND KUMAR,Uttar Pradesh,BAHRAICH(SC),147000000.0,Solar Street Lighting,Vendor_015,1879464.29,1879464.29,1877899.32,22555771.36,196,0,0,0,0,,0,0.1,0,0.02284563293881296,0.023,Low,1.25
MPLAD-1176,ANAND KUMAR,Uttar Pradesh,BAHRAICH(SC),147000000.0,School Building,Vendor_015,8460564.78,8460564.78,8487954.01,31016336.14,174,1,0,0,0,,0,0.3,0,0.5414292421114,0.541,Medium,1.69
MPLAD-1177,ANANTA NAYAK,Odisha,KEONJHAR(ST),147000000.0,Community Hall,Vendor_007,3084580.07,3084580.07,3045274.91,3084580.07,176,0,0,0,0,,0,1.3,0,0.0022477669309655026,0.002,Low,1.1
MPLAD-1178,ANANTA NAYAK,Odisha,KEONJHAR(ST),147000000.0,Health Sub-Centre,Vendor_020,5433621.99,5433621.99,5500127.9,8518202.06,140,0,0,0,0,,0,1.2,0,0.007949222752167357,0.008,Low,1.29
MPLAD-1179,ANANTA NAYAK,Odisha,KEONJHAR(ST),147000000.0,Road Construction,Vendor_021,2297878.07,2297878.07,2272884.48,10816080.12,184,0,1,0,0,DUPGRP-1179,0,1.1,0,4.3955915354952705e-05,0.75,High,0.66
MPLAD-1180,ANANTA NAYAK,Odisha,KEONJHAR(ST),147000000.0,Road Construction,Vendor_021,2244943.2,2244943.2,2232440.89,13061023.32,194,0,1,0,0,DUPGRP-1179,0,0.6,0,4.2432940086967774e-05,0.75,High,0.64
MPLAD-1181,ANANTA NAYAK,Odisha,KEONJHAR(ST),147000000.0,Drinking Water Supply,Vendor_019,1204909.41,1204909.41,1213171.46,14265932.73,138,0,0,0,0,,0,0.7,0,0.00022295483994891048,0.0,Low,0.55
MPLAD-1182,Andimuthu Raja,Tamil Nadu,NILGIRIS(SC),147000000.0,Drinking Water Supply,Vendor_012,2004159.81,2004159.81,1981451.86,2004159.81,112,0,0,0,0,,0,1.1,0,0.002716468439822198,0.003,Low,0.91
MPLAD-1183,Andimuthu Raja,Tamil Nadu,NILGIRIS(SC),147000000.0,Road Construction,Vendor_009,2223918.03,2223918.03,2232322.33,4228077.83,135,0,0,0,0,,0,0.4,0,4.897672866040562e-05,0.0,Low,0.64
MPLAD-1184,Andimuthu Raja,Tamil Nadu,NILGIRIS(SC),147000000.0,Solar Street Lighting,Vendor_007,1833490.2,1833490.2,1797980.71,6061568.03,87,0,0,0,0,,0,1.9,0,0.016241148656935208,0.016,Low,1.22
MPLAD-1185,ANDREW J. SYNGKON,Meghalaya,SHILLONG,98000000.0,Solar Street Lighting,Vendor_004,3584491.54,3584491.54,3540311.58,3584491.54,277,1,0,1,0,,0,1.2,1,0.7357644731346641,0.736,High,2.39
MPLAD-1186,ANDREW J. SYNGKON,Meghalaya,SHILLONG,98000000.0,Road Construction,Vendor_004,2796123.1,2796123.1,3663038.86,6380614.64,168,0,0,0,1,,0,31.0,1,0.00013206896639444924,1.0,High,0.8
MPLAD-1187,ANDREW J. SYNGKON,Meghalaya,SHILLONG,98000000.0,Solar Street Lighting,Vendor_002,952358.27,952358.27,958523.43,7332972.92,223,0,0,0,0,,0,0.6,0,0.0022385787855778113,0.002,Low,0.63
MPLAD-1188,ANDREW J. SYNGKON,Meghalaya,SHILLONG,98000000.0,Road Construction,Vendor_004,1158657.83,1158657.83,1167463.86,8491630.75,142,0,0,0,0,,0,0.8,1,5.465385762561645e-06,0.4,Medium,0.33
MPLAD-1189,ANDREW J. SYNGKON,Meghalaya,SHILLONG,98000000.0,Road Construction,Vendor_022,1632791.92,1632791.92,1615460.95,10124422.67,70,0,0,0,0,,0,1.1,1,0.00013921680287945447,0.4,Medium,0.47
MPLAD-1190,ANDREW J. SYNGKON,Meghalaya,SHILLONG,98000000.0,Community Hall,Vendor_017,2122031.6,2122031.6,2841013.26,12246454.27,227,0,0,0,1,,0,33.9,1,0.00025367446681720003,1.0,High,0.76
MPLAD-1191,ANGOMCHA BIMOL AKOIJAM INNER,Manipur,MANIPUR,147000000.0,Health Sub-Centre,Vendor_018,5120541.28,5120541.28,5096148.97,5120541.28,237,0,1,0,0,DUPGRP-1191,0,0.5,0,0.01164250097709272,0.75,High,1.22
MPLAD-1192,ANGOMCHA BIMOL AKOIJAM INNER,Manipur,MANIPUR,147000000.0,Health Sub-Centre,Vendor_018,5057588.02,5057588.02,5018244.9,10178129.3,222,0,1,0,0,DUPGRP-1191,0,0.8,0,0.008053455479097202,0.75,High,1.2
MPLAD-1193,ANGOMCHA BIMOL AKOIJAM INNER,Manipur,MANIPUR,147000000.0,Community Hall,Vendor_020,3204109.87,3204109.87,3259296.84,13382239.17,148,0,0,0,0,,0,1.7,0,0.004642180570131621,0.005,Low,1.14
MPLAD-1194,ANGOMCHA BIMOL AKOIJAM INNER,Manipur,MANIPUR,147000000.0,Drinking Water Supply,Vendor_003,3380916.89,3380916.89,3354502.34,16763156.06,245,0,0,0,0,,0,0.8,0,0.09472538963299633,0.095,Low,1.54
MPLAD-1195,ANIL BALUNI,Uttarakhand,GARHWAL,147000000.0,Sports Infrastructure,Vendor_010,3536509.84,3536509.84,3484526.64,3536509.84,126,0,0,0,0,,0,1.5,0,0.009074665740479784,0.009,Low,1.18
MPLAD-1196,ANIL BALUNI,Uttarakhand,GARHWAL,147000000.0,Solar Street Lighting,Vendor_020,988290.34,988290.34,984284.33,4524800.19,198,0,0,0,0,,0,0.4,0,0.001784355800881953,0.002,Low,0.66
MPLAD-1197,ANIL BALUNI,Uttarakhand,GARHWAL,147000000.0,Road Construction,Vendor_013,3427375.37,3427375.37,3491237.27,7952175.56,116,0,0,0,0,,0,1.9,0,0.0010614349067175882,0.001,Low,0.98
MPLAD-1198,ANIL YESHWANT DESAI MUMBAI SOUTH,Maharashtra,CENTRAL,147000000.0,Health Sub-Centre,Vendor_022,3714024.39,3714024.39,3736338.41,3714024.39,217,0,0,0,0,,0,0.6,1,0.00039160444720527985,0.4,Medium,0.88
MPLAD-1199,ANIL YESHWANT DESAI MUMBAI SOUTH,Maharashtra,CENTRAL,147000000.0,School Building,Vendor_018,3003155.31,3003155.31,3975453.29,6717179.7,196,0,0,0,1,,0,32.4,0,6.569111860263329e-06,0.804,High,0.6
MPLAD-1200,ANIL YESHWANT DESAI MUMBAI SOUTH,Maharashtra,CENTRAL,147000000.0,Road Construction,Vendor_001,2649048.34,2649048.34,2701679.3,9366228.04,231,0,0,0,0,,0,2.0,0,0.00018255758306611413,0.0,Low,0.76
MPLAD-1201,ANIL YESHWANT DESAI MUMBAI SOUTH,Maharashtra,CENTRAL,147000000.0,Road Construction,Vendor_018,2788606.48,2788606.48,2831729.96,12154834.51,149,0,0,0,0,,0,1.5,0,0.0001431770521715104,0.0,Low,0.8
MPLAD-1202,ANIL YESHWANT DESAI MUMBAI SOUTH,Maharashtra,CENTRAL,147000000.0,Solar Street Lighting,Vendor_022,1690179.27,1690179.27,1673181.49,13845013.78,49,0,0,0,0,,0,1.0,1,0.021600070897283233,0.4,Medium,1.13
MPLAD-1203,ANIL YESHWANT DESAI MUMBAI SOUTH,Maharashtra,CENTRAL,147000000.0,Solar Street Lighting,Vendor_021,1226877.78,1226877.78,1233223.13,15071891.55,203,0,0,0,0,,0,0.5,0,0.003714031710418573,0.004,Low,0.82
MPLAD-1204,ANITA NAGARSINGH CHOUHAN,Madhya Pradesh,RATLAM(ST),147000000.0,Drinking Water Supply,Vendor_021,4742122.48,4742122.48,4665884.81,4742122.48,153,1,0,0,0,,0,1.6,0,0.8059071074811592,0.806,High,2.16
MPLAD-1205,ANITA NAGARSINGH CHOUHAN,Madhya Pradesh,RATLAM(ST),147000000.0,Drinking Water Supply,Vendor_020,1888322.71,1888322.71,1880194.9,6630445.19,213,0,0,0,0,,0,0.4,0,0.0010249344470889576,0.001,Low,0.86
MPLAD-1206,ANITA NAGARSINGH CHOUHAN,Madhya Pradesh,RATLAM(ST),147000000.0,Drinking Water Supply,Vendor_010,3113861.16,3113861.16,3083103.49,9744306.36,112,0,0,0,0,,0,1.0,0,0.04638615570959064,0.046,Low,1.42
MPLAD-1207,ANITA NAGARSINGH CHOUHAN,Madhya Pradesh,RATLAM(ST),147000000.0,Health Sub-Centre,Vendor_017,1038772.36,1038772.36,1329215.19,10783078.71,174,0,0,0,1,,0,28.0,1,1.6278910949809654e-06,1.0,High,0.25
MPLAD-1208,ANITA NAGARSINGH CHOUHAN,Madhya Pradesh,RATLAM(ST),147000000.0,School Building,Vendor_022,10954826.8,10954826.8,10767317.12,21737905.51,195,1,1,0,0,DUPGRP-1208,0,1.7,1,0.9894501166496538,1.0,High,2.19
MPLAD-1209,ANITA NAGARSINGH CHOUHAN,Madhya Pradesh,RATLAM(ST),147000000.0,School Building,Vendor_022,10579082.14,10579082.14,10582712.58,32316987.65,184,0,1,0,0,DUPGRP-1208,0,0.0,1,0.9832164365575266,1.0,High,2.12
MPLAD-1210,ANITA NAGARSINGH CHOUHAN,Madhya Pradesh,RATLAM(ST),147000000.0,Drinking Water Supply,Vendor_008,1338671.25,1338671.25,1313019.36,33655658.9,73,0,0,0,0,,0,1.9,0,0.0014767078245813763,0.001,Low,0.61
MPLAD-1211,ANITA NAGARSINGH CHOUHAN,Madhya Pradesh,RATLAM(ST),147000000.0,Community Hall,Vendor_003,2184765.58,2184765.58,2194816.63,35840424.48,222,0,0,0,0,,0,0.5,0,0.00027327176692146753,0.0,Low,0.78
MPLAD-1212,ANITA SUBHADARSHINI,Odisha,ASKA,147000000.0,Road Construction,Vendor_012,2799970.43,2799970.43,2756734.03,2799970.43,182,0,0,0,0,,0,1.5,0,0.00013658906144668607,0.0,Low,0.8
MPLAD-1213,ANITA SUBHADARSHINI,Odisha,ASKA,147000000.0,Health Sub-Centre,Vendor_022,5169541.63,5169541.63,5189916.15,7969512.06,215,0,0,0,0,,0,0.4,1,0.009299510869463618,0.4,Medium,1.23
MPLAD-1214,ANITA SUBHADARSHINI,Odisha,ASKA,147000000.0,Road Construction,Vendor_020,1414724.29,1414724.29,1397604.46,9384236.35,63,0,0,0,0,,0,1.2,0,0.0001388712339485214,0.0,Low,0.4
MPLAD-1215,ANITA SUBHADARSHINI,Odisha,ASKA,147000000.0,Solar Street Lighting,Vendor_021,3673093.7,3673093.7,3667296.02,13057330.06,158,1,0,0,0,,0,0.2,0,0.7953996634940359,0.795,High,2.45
MPLAD-1216,ANITA SUBHADARSHINI,Odisha,ASKA,147000000.0,Solar Street Lighting,Vendor_011,1831440.63,1831440.63,1834338.43,14888770.69,250,0,0,0,0,,0,0.2,0,0.031429092193778374,0.031,Low,1.22
MPLAD-1217,ANITA SUBHADARSHINI,Odisha,ASKA,147000000.0,Health Sub-Centre,Vendor_019,4719594.34,4719594.34,4689838.93,19608365.03,140,0,0,0,0,,0,0.6,0,0.0015530224442458997,0.002,Low,1.12
